-9	0.00337	-8	0.00671	-9
-9	0.00408	112	0.04839	-9
113	0.04996	114	0.0113	-8
-8	0.00746	115	0.04526	-8
116	0.06831	117	0.02448	-7
-8	0.00662	-7	0.02548	-8
118	0.08213	119	0.02957	-7
-8	0.00411	-7	0.00978	-8
120	0.05433	121	0.04576	-7
-8	0.01149	-7	0.02747	-8
-9	0.00248	-8	0.00165	-9
122	0.04399	123	0.02961	-8
-8	0.00439	124	0.00888	-8
-8	0.02267	125	0.08555	-8
-8	0.01949	126	0.12437	-8
-8	0.01716	127	0.05838	-8
128	0.06618	129	0.03759	-7
-8	0.01417	-7	0.00676	-8
-9	0.00408	-8	0.00497	-9
-9	0.00491	130	0.03396	-9
-9	0.01884	131	0.07022	-9
-9	0.01263	132	0.10743	-9
133	0.09465	134	0.06624	-8
-9	0.00513	-8	0.00949	-9
-9	0.00664	135	0.08678	-9
-10	0.00167	-9	0.01688	-10
136	0.0819	137	0.07173	-9
-9	0.01985	138	0.07102	-9
-10	0.00417	-9	0.00332	-10
139	0.04983	140	0.06525	-9
-9	0.0098	141	0.06014	-9
-9	0.00613	142	0.05417	-9
-9	0.00957	143	0.05077	-9
144	0.03952	145	0.04725	-8
-8	0.01775	146	0.07651	-8
-8	0.0311	147	0.06282	-8
-9	0.00662	-8	0.00972	-9
148	0.05082	149	0.06525	-8
-9	0.00413	-8	0.00798	-9
-9	0.00412	150	0.06793	-9
-10	0.00747	-9	0.00584	-10
-10	0.00247	151	0.06149	-10
152	0.03062	153	0.0556	-9
-9	0.0117	154	0.0419	-9
-9	0.0041	155	0.03162	-9
156	0.03581	157	0.03101	-8
-9	0.00329	-8	0.02679	-9
-9	0.01073	158	0.11666	-9
-10	0.0025	-9	0.02133	-10
159	0.03228	160	0.04435	-9
161	0.07223	162	0.02764	-8
-9	0.00417	-8	0.01259	-9
-9	0.0041	163	0.04209	-9
-10	0.0025	-9	0.01072	-10
164	0.06288	165	0.05157	-9
166	0.04512	167	0.04435	-8
-9	0.03475	-8	0.01591	-9
168	0.0282	169	0.06158	-8
-8	0.02183	170	0.02743	-8
-9	0.00831	-8	0.01395	-9
171	0.05498	172	0.03729	-8
-9	0.02129	-8	0.02466	-9
173	0.03952	174	0.07655	-8
-8	0.01439	175	0.07654	-8
-8	0.01259	176	0.08291	-8
-8	0.01522	177	0.04828	-8
-8	0.01161	178	0.03226	-8
-9	0.00249	-8	0.01144	-9
-10	0.00737	-9	0.01396	-10
179	0.07373	180	0.04831	-9
-9	0.04344	181	0.04746	-9
-9	0.0175	182	0.04907	-9
-9	0.00699	183	0.04992	-9
184	0.06559	185	0.07097	-8
-9	0.01133	-8	0.00854	-9
-10	0.00986	-9	0.00331	-10
-10	0.00491	186	0.06121	-10
187	0.05335	188	0.03716	-9
-9	0.00838	189	0.03153	-9
-9	0.00491	190	0.06441	-9
191	0.05766	192	0.06952	-8
-8	0.03732	193	0.06172	-8
-9	0.00335	-8	0.01009	-9
194	0.03941	195	0.04858	-8
-8	0.04268	196	0.05372	-8
-8	0.00252	197	0.06368	-8
-9	0	-8	0.01	-9
198	0.06306	199	0.05783	-8
-8	0.00337	200	0.05675	-8
201	0.04828	202	0.04733	-7
-8	0.01161	-7	0.0188	-8
-9	0.0066	-8	0.00331	-9
-10	0.00415	-9	0.0033	-10
203	0.05763	204	0.08699	-9
-9	0.01199	205	0.0629	-9
-9	0.00168	206	0.08115	-9
-9	0.0428	207	0.06023	-9
-10	0.03699	-9	0.01349	-10
208	0.04597	209	0.04257	-9
-9	0.02008	210	0.0904	-9
-9	0.00593	211	0.04835	-9
-9	0.00826	212	0.05318	-9
-9	0.00829	213	0.07033	-9
-9	0.01006	214	0.0629	-9
-10	0.00583	-9	0.0025	-10
-10	0.00328	215	0.03304	-10
216	0.09495	217	0.10518	-9
-9	0.04294	218	0.07792	-9
-9	0.0017	219	0.04837	-9
-9	0.01157	220	0.06694	-9
221	0.12136	222	0.04435	-8
-8	0.02076	223	0.06192	-8
-8	0.01255	224	0.09048	-8
-8	0.01191	225	0.05242	-8
-9	0.00585	-8	0.00415	-9
226	0.11551	227	0.08063	-8
228	0.0621	229	0.09139	-7
-8	0.0114	-7	0.03162	-8
-9	0.00164	-8	0.01092	-9
230	0.0449	231	0.05579	-8
-8	0.01367	232	0.03592	-8
233	0.04369	234	0.03206	-7
-8	0.04748	-7	0.0075	-8
235	0.03787	236	0.04793	-7
-7	0.00251	237	0.05078	-7
-7	0.02552	238	0.09561	-7
-7	0.0161	239	0.04495	-7
-8	0.00831	-7	0.00749	-8
240	0.04847	241	0.02836	-7
-8	0.00328	-7	0.00418	-8
-9	0.00413	-8	0.0049	-9
242	0.04393	243	0.10242	-8
244	0.04327	245	0.07258	-7
-8	0.00256	-7	0.00253	-8
-8	0.00412	246	0.05726	-8
247	0.03306	248	0.06371	-7
-7	0.0126	249	0.04358	-7
-7	0.01075	250	0.03465	-7
-8	0.00749	-7	0.00082	-8
-8	0.00824	251	0.05364	-8
252	0.10645	253	0.07655	-7
-7	0.00697	254	0.06379	-7
-7	0.01832	255	0.05987	-7
-7	0.01503	256	0.10645	-7
-7	0.01025	257	0.07742	-7
-7	0.03033	258	0.04271	-7
-7	0.01497	259	0.02823	-7
-7	0	260	0.03468	-7
-8	0.01324	-7	0.01312	-8
-9	0.00245	-8	0.0107	-9
-10	0.01731	-9	0.00163	-10
261	0.03554	262	0.04145	-9
-9	0.01161	263	0.04569	-9
-9	0.02063	264	0.04919	-9
-9	0.01247	265	0.07587	-9
266	0.06124	267	0.05641	-8
-9	0.01593	-8	0.0178	-9
-9	0.01168	268	0.07897	-9
269	0.07857	270	0.01467	-8
-8	0.05488	271	0.05008	-8
-8	0.02089	272	0.0573	-8
-8	0.02002	273	0.0642	-8
-9	0.0118	-8	0.00668	-9
274	0.03465	275	0.06034	-8
-9	0.00579	-8	0.01588	-9
276	0.03387	277	0.05241	-8
-9	0.00497	-8	0.00416	-9
278	0.07816	279	0.06235	-8
-8	0.01199	280	0.08783	-8
-9	0.00657	-8	0.01101	-9
281	0.05165	282	0.04192	-8
-8	0.01421	283	0.0556	-8
-8	0.00743	284	0.06371	-8
-9	0.00165	-8	0.00334	-9
285	0.04754	286	0.08016	-8
-8	0.0051	287	0.06336	-8
288	0.03643	289	0.04194	-7
-8	0.0025	-7	0.01082	-8
290	0.03153	291	0.04369	-7
-8	0.00413	-7	0.04264	-8
292	0.03176	293	0.03226	-7
-8	0.00909	-7	0.00923	-8
-8	0.00327	294	0.05592	-8
-8	0.00332	295	0.03707	-8
-8	0.00573	296	0.06285	-8
-9	0.0082	-8	0.01504	-9
-9	0.01153	297	0.04029	-9
-10	0.00573	-9	0.00983	-10
298	0.04439	299	0.05331	-9
300	0.06981	301	0.08445	-8
-9	0.02177	-8	0.01298	-9
302	0.04323	303	0.05157	-8
-9	0.00331	-8	0.01513	-9
304	0.04512	305	0.07494	-8
-9	0.00905	-8	0.00679	-9
306	0.05331	307	0.03304	-8
-8	0.02254	308	0.04632	-8
-9	0.00657	-8	0.03322	-9
-9	0.01493	309	0.04674	-9
-9	0.01827	310	0.05935	-9
-9	0.01167	311	0.05474	-9
312	0.03896	313	0.03787	-8
-8	0.01082	314	0.06024	-8
-9	0.00251	-8	0.0025	-9
315	0.1344	316	0.05405	-8
-9	0.00821	-8	0.01593	-9
-9	0.02471	317	0.04832	-9
318	0.13065	319	0.0727	-8
-8	0.0097	320	0.05641	-8
-9	0.00333	-8	0.00666	-9
-9	0.01322	321	0.02337	-9
322	0.12054	323	0.03062	-8
-9	0.00822	-8	0.00687	-9
324	0.04897	325	0.06627	-8
-8	0.0009	326	0.0525	-8
-9	0.01149	-8	0.00088	-9
327	0.08541	328	0.07161	-8
-8	0.02807	329	0.0701	-8
-8	0.0135	330	0.07216	-8
-8	0.00508	331	0.07818	-8
-9	0.02058	-8	0.00252	-9
332	0.05415	333	0.04738	-8
-8	0.00616	334	0.14298	-8
-8	0.01985	335	0.05349	-8
-8	0.06055	336	0.07783	-8
337	0.16041	338	0.04315	-7
-7	0.00465	339	0.02508	-7
-8	0.00806	-7	0.00489	-8
-8	0.01309	340	0.0534	-8
341	0.02346	342	0.02407	-7
-7	0.01573	343	0.03793	-7
-8	0.00581	-7	0.00247	-8
-8	0.00328	344	0.06169	-8
-8	0.005	345	0.04228	-8
-8	0.00496	346	0.04055	-8
-8	0.01236	347	0.06475	-8
-8	0.00502	348	0.07258	-8
-8	0.00167	349	0.07054	-8
-9	0.01335	-8	0.01424	-9
350	0.0778	351	0.08562	-8
-8	0.02757	352	0.04915	-8
-9	0.00666	-8	0.02497	-9
-9	0.00167	353	0.09347	-9
-10	0.00327	-9	0.00929	-10
354	0.02839	355	0.03974	-9
-9	0.00333	356	0.05954	-9
-9	0.03496	357	0.05887	-9
-9	0.0168	358	0.03548	-9
359	0.12377	360	0.05242	-8
-9	0.00654	-8	0.00871	-9
361	0.0411	362	0.04362	-8
363	0.05493	364	0.03977	-7
-8	0.00585	-7	0.02695	-8
-9	0.01643	-8	0.00411	-9
-9	0.00575	365	0.02827	-9
366	0.04289	367	0.04355	-8
368	0.0402	369	0.01778	-7
-8	0.02252	-7	0.00993	-8
-8	0.0173	370	0.0453	-8
-8	0.0074	371	0.06253	-8
372	0.02015	373	0.04671	-7
-7	0.07389	374	0.04156	-7
-8	0.01755	-7	0.0109	-8
-8	0.00661	375	0.04271	-8
-9	0.00739	-8	0.00823	-9
376	0.03877	377	0.04674	-8
-8	0.01501	378	0.02579	-8
-9	0.0049	-8	0.00819	-9
379	0.0815	380	0.04615	-8
-8	0.07336	381	0.02262	-8
382	0.05493	383	0.03713	-7
-8	0.01095	-7	0.00251	-8
-9	0.00982	-8	0.0172	-9
384	0.04113	385	0.04271	-8
-9	0.00986	-8	0.01666	-9
-9	0.00993	386	0.06058	-9
-9	0.01415	387	0.05465	-9
388	0.04987	389	0.06129	-8
-8	0.02189	390	0.03626	-8
-8	0.01073	391	0.04351	-8
-8	0.04294	392	0.05721	-8
393	0.05766	394	0.05806	-7
-7	0.01941	395	0.04029	-7
-8	0.00419	-7	0.0083	-8
-8	0.00494	396	0.0487	-8
397	0.07099	398	0.06932	-7
-7	0.02784	399	0.05817	-7
400	0.08186	401	0.08299	-6
-7	0.00334	-6	0.02156	-7
-8	0.00746	-7	0.04653	-8
-9	0.0167	-8	0.0218	-9
402	0.02348	403	0.04029	-8
-8	0.00578	404	0.0371	-8
-8	0.0074	405	0.0686	-8
406	0.01453	407	0.03978	-7
-8	0.01586	-7	0.01071	-8
-8	0	408	0.04689	-8
409	0.04762	410	0.03871	-7
-8	0.00909	-7	0.03515	-8
411	0.0392	412	0.0689	-7
-7	0.01207	413	0.05645	-7
-7	0.0447	414	0.07825	-7
-8	0.00743	-7	0.00682	-8
-9	0.01903	-8	0.0124	-9
-9	0.00165	415	0.05659	-9
416	0.05963	417	0.13145	-8
-8	0.029	418	0.05	-8
-8	0.02	419	0.0565	-8
420	0.06986	421	0.10362	-7
-7	0.00174	422	0.05858	-7
-8	0.00911	-7	0.01326	-8
423	0.08058	424	0.07699	-7
-8	0.00497	-7	0.00688	-8
425	0.0799	426	0.04351	-7
-7	0.00255	427	0.04126	-7
-7	0.0222	428	0.04962	-7
-7	0.00668	429	0.08053	-7
430	0.04847	431	0.04762	-6
-6	0.03094	432	0.05242	-6
-7	0.00588	-6	0.01334	-7
-8	0.00912	-7	0.00165	-8
-9	0.00582	-8	0.00492	-9
433	0.0693	434	0.07661	-8
-8	0.01883	435	0.09927	-8
-9	0.00164	-8	0.00426	-9
436	0.08871	437	0.07097	-8
438	0.06285	439	0.06515	-7
-8	0.01981	-7	0.03305	-8
-9	0.00497	-8	0.00666	-9
-10	0.00247	-9	0.0066	-10
440	0.05963	441	0.03948	-9
-9	0.01259	442	0.03948	-9
443	0.06366	444	0.03062	-8
-9	0.01233	-8	0.00418	-9
-9	0.00494	445	0.03626	-9
446	0.0274	447	0.03143	-8
-9	0.00576	-8	0.01814	-9
-9	0.02703	448	0.05401	-9
449	0.01612	450	0.06935	-8
-8	0.02592	451	0.03663	-8
452	0.03492	453	0.03716	-7
-8	0.00165	-7	0.00248	-8
-9	0.00335	-8	0.00653	-9
-9	0.02288	454	0.05721	-9
455	0.06629	456	0.05242	-8
-8	0.03129	457	0.07419	-8
-9	0.01674	-8	0.01179	-9
458	0.07045	459	0.05916	-8
-8	0.01107	460	0.04808	-8
-8	0.02894	461	0.05912	-8
462	0.0316	463	0.03952	-7
-8	0.00847	-7	0.01161	-8
464	0.06149	465	0.07273	-7
-7	0.00697	466	0.05259	-7
-7	0.00677	467	0.05656	-7
-8	0.00578	-7	0.00673	-8
-9	0.00334	-8	0.00414	-9
-10	0.02374	-9	0.01148	-10
468	0.06624	469	0.07097	-9
470	0.0622	471	0.0773	-8
-9	0.05104	-8	0.02819	-9
472	0.07977	473	0.06124	-8
-9	0.01015	-8	0.04208	-9
474	0.06457	475	0.10274	-8
-8	0.0069	476	0.06538	-8
477	0.06457	478	0.07611	-7
-7	0.02136	479	0.11452	-7
-8	0.0251	-7	0.00602	-8
-9	0.01433	-8	0.00754	-9
-10	0.00664	-9	0.00832	-10
480	0.07758	481	0.06606	-9
-9	0.00427	482	0.07599	-9
-9	0.01255	483	0.0931	-9
484	0.02188	485	0.02512	-8
486	0.03241	487	0.05435	-7
-8	0.01569	-7	0.01337	-8
-9	0.03796	-8	0.0182	-9
-9	0.01595	488	0.04774	-9
489	0.03079	490	0.04432	-8
-8	0.02995	491	0.04135	-8
-9	0.01408	-8	0.01166	-9
492	0.05802	493	0.04882	-8
-8	0.01555	494	0.05424	-8
495	0.05721	496	0.09924	-7
-8	0.00924	-7	0.00945	-8
-8	0.00164	497	0.08452	-8
-9	0.00416	-8	0.00931	-9
498	0.05541	499	0.04274	-8
-8	0.01508	500	0.04627	-8
-8	0.00743	501	0.04274	-8
-8	0.00744	502	0.09177	-8
503	0.0356	504	0.03641	-7
-8	0.0178	-7	0.04424	-8
505	0.04331	506	0.03959	-7
-7	0.02496	507	0.07143	-7
-8	0.01406	-7	0.00755	-8
508	0.05816	509	0.06121	-7
-8	0.0066	-7	0.01098	-8
-9	0.00823	-8	0.01238	-9
510	0.0653	511	0.06527	-8
-8	0.00512	512	0.0597	-8
-8	0.01079	513	0.05242	-8
-9	0.00741	-8	0.01324	-9
514	0.07949	515	0.06866	-8
-8	0.04277	516	0.04443	-8
-8	0.01583	517	0.06402	-8
-8	0.02759	518	0.06769	-8
-9	0.00493	-8	0.01429	-9
519	0.03465	520	0.0922	-8
-8	0.00512	521	0.03062	-8
-8	0.01061	522	0.06548	-8
523	0.01937	524	0.02663	-7
525	0.05913	526	0.08796	-6
-7	0.01317	-6	0.04923	-7
-8	0.01003	-7	0.00166	-8
527	0.05157	528	0.03647	-7
-7	0.0453	529	0.05882	-7
-7	0.00252	530	0.04298	-7
-7	0.00247	531	0.06478	-7
-7	0.00834	532	0.11295	-7
-8	0.00823	-7	0.01277	-8
533	0.04029	534	0.04593	-7
-7	0.02506	535	0.06129	-7
-7	0.02669	536	0.05705	-7
-7	0.00837	537	0.04866	-7
538	0.08952	539	0.08548	-6
-6	0.03663	540	0.03423	-6
-7	0.00415	-6	0.00498	-7
-8	0.00492	-7	0.01734	-8
-8	0.00492	541	0.05399	-8
542	0.10227	543	0.04835	-7
-8	0.01163	-7	0.00343	-8
544	0.08226	545	0.04837	-7
-8	0.02148	-7	0.04513	-8
546	0.07389	547	0.08104	-7
-7	0.02061	548	0.11264	-7
-7	0.00599	549	0.06699	-7
-7	0.00668	550	0.06613	-7
-8	0.00421	-7	0.00501	-8
-9	0.03458	-8	0.01573	-9
-9	0.00335	551	0.07118	-9
552	0.08783	553	0.07431	-8
-8	0.01982	554	0.0727	-8
-8	0.00168	555	0.09863	-8
-9	0.03021	-8	0.01954	-9
556	0.07897	557	0.04674	-8
-9	0.00419	-8	0.0221	-9
558	0.07329	559	0.05049	-8
-8	0.01627	560	0.06618	-8
-8	0.04587	561	0.08049	-8
-8	0.00684	562	0.06849	-8
-9	0.00333	-8	0.01587	-9
563	0.10878	564	0.06981	-8
-9	0.00331	-8	0.01305	-9
-9	0.00828	565	0.11138	-9
-10	0.00579	-9	0.00341	-10
566	0.09847	567	0.05721	-9
-9	0.02157	568	0.06688	-9
569	0.08678	570	0.1017	-8
-8	0.01574	571	0.11436	-8
-9	0.00335	-8	0.00602	-9
-9	0.01585	572	0.10475	-9
573	0.05982	574	0.06044	-8
-8	0.0382	575	0.07903	-8
-9	0.00684	-8	0.00677	-9
-9	0.00671	576	0.08058	-9
-9	0.00336	577	0.07143	-9
578	0.06048	579	0.07183	-8
-8	0.00596	580	0.0816	-8
-8	0.00589	581	0.08323	-8
582	0.11893	583	0.10968	-7
-8	0.05195	-7	0.02216	-8
584	0.08567	585	0.0738	-7
-8	0.00256	-7	0.03267	-8
-9	0.00673	-8	0.01262	-9
-9	0.00833	586	0.06613	-9
587	0.07661	588	0.05157	-8
-9	0.00836	-8	0.00767	-9
589	0.05242	590	0.07022	-8
-8	0.01863	591	0.04271	-8
592	0.05726	593	0.06205	-7
-8	0.00744	-7	0.0178	-8
-9	0.00165	-8	0.0033	-9
-10	0.00413	-9	0.00821	-10
594	0.10254	595	0.06694	-9
-9	0.02257	596	0.083	-9
-9	0.0059	597	0.06538	-9
-10	0.00247	-9	0.0183	-10
598	0.06613	599	0.06266	-9
-9	0.01531	600	0.1042	-9
-10	0.0066	-9	0.0102	-10
-10	0.02067	601	0.07042	-10
-10	0.01516	602	0.0723	-10
603	0.08609	604	0.08158	-9
-9	0.01383	605	0.07984	-9
-9	0.00337	606	0.08952	-9
-9	0.02365	607	0.07881	-9
-10	0.02018	-9	0.01102	-10
608	0.05806	609	0.05242	-9
610	0.05887	611	0.04273	-8
-9	0.00169	-8	0.00756	-9
-9	0.0033	612	0.08065	-9
613	0.05932	614	0.055	-8
-9	0.00503	-8	0.02278	-9
-9	0.02159	615	0.03465	-9
616	0.04029	617	0.06366	-8
618	0.06958	619	0.04593	-7
-8	0.02525	-7	0.00762	-8
-8	0.01658	620	0.08397	-8
-8	0.08548	621	0.0768	-8
-9	0.00911	-8	0.02155	-9
-10	0.03667	-9	0.0224	-10
-10	0.0193	622	0.12591	-10
-10	0.05164	623	0.08637	-10
624	0.15649	625	0.09847	-9
-10	0.00855	-9	0.01701	-10
626	0.07829	627	0.07238	-9
-9	0.00943	628	0.07189	-9
-9	0.00502	629	0.08966	-9
-9	0.03302	630	0.07264	-9
631	0.05335	632	0.06462	-8
-8	0.00847	633	0.04963	-8
-8	0.00658	634	0.07279	-8
-9	0.01017	-8	0.00922	-9
635	0.05097	636	0.05089	-8
-8	0.00589	637	0.04764	-8
638	0.06058	639	0.05165	-7
-8	0.00494	-7	0.02377	-8
-8	0.00498	640	0.06144	-8
-8	0.01167	641	0.05488	-8
-8	0.00416	642	0.04927	-8
-9	0.00332	-8	0.00744	-9
-9	0.00493	643	0.07674	-9
-9	0.03613	644	0.07027	-9
645	0.05731	646	0.04795	-8
-8	0.01252	647	0.05656	-8
-9	0.08464	-8	0.09331	-9
648	0.1159	649	0.11153	-8
-9	0.02002	-8	0.01271	-9
650	0.06632	651	0.05963	-8
-8	0.02622	652	0.05882	-8
-8	0.0092	653	0.05484	-8
-8	0.01248	654	0.06124	-8
-8	0.01504	655	0.10351	-8
-9	0.00762	-8	0.0281	-9
-10	0.01175	-9	0.00756	-10
656	0.02907	657	0.00726	-9
-9	0.01231	658	0.05106	-9
-9	0.02074	659	0.02018	-9
-9	0.02386	660	0.04113	-9
661	0.02829	662	0.0421	-8
-8	0.0191	663	0.03228	-8
-9	0.00248	-8	0.00826	-9
-9	0.01805	664	0.05401	-9
-9	0.02492	665	0.07944	-9
-9	0.00338	666	0.05569	-9
667	0.08219	668	0.06156	-8
669	0.05602	670	0.05255	-7
-8	0.01281	-7	0.08911	-8
-8	0.00677	671	0.07339	-8
-9	0.00996	-8	0.00335	-9
672	0.0665	673	0.05421	-8
-8	0.00763	674	0.03087	-8
675	0.04365	676	0.06543	-7
-8	0.01311	-7	0.02798	-8
677	0.05987	678	0.09205	-7
-7	0.02851	679	0.04495	-7
-8	0.00247	-7	0.00582	-8
-8	0.00575	680	0.07861	-8
-8	0.02687	681	0.08013	-8
-8	0.01099	682	0.10625	-8
-8	0.04328	683	0.08022	-8
-9	0.00828	-8	0.00514	-9
-9	0.01487	684	0.06769	-9
685	0.0573	686	0.05964	-8
-9	0.0219	-8	0.0766	-9
687	0.03777	688	0.04358	-8
-8	0.03253	689	0.03574	-8
-9	0.00844	-8	0.04886	-9
690	0.05497	691	0.05335	-8
-8	0.02194	692	0.05168	-8
-9	0.00756	-8	0.08746	-9
-10	0.00832	-9	0.00253	-10
693	0.08557	694	0.07276	-9
-9	0.00171	695	0.08842	-9
-9	0.02862	696	0.07713	-9
-9	0.01272	697	0.06629	-9
698	0.07274	699	0.11274	-8
-8	0.00718	700	0.10385	-8
701	0.08209	702	0.08939	-7
-8	0.00254	-7	0.00442	-8
-9	0.00503	-8	0.00332	-9
703	0.04467	704	0.05082	-8
-8	0.02058	705	0.0574	-8
-8	0.00249	706	0.038	-8
-8	0.00082	707	0.05254	-8
708	0.07706	709	0.04476	-7
-8	0.00579	-7	0.00588	-8
-8	0.0091	710	0.07048	-8
-9	0.00747	-8	0.00587	-9
711	0.01493	712	0.05897	-8
-8	0.00666	713	0.07451	-8
714	0.04194	715	0.04056	-7
-8	0.01337	-7	0.01248	-8
-8	0.00328	716	0.07181	-8
-9	0.00083	-8	0.01513	-9
717	0.06947	718	0.06446	-8
-8	0.00426	719	0.05403	-8
-8	0.00579	720	0.04754	-8
-8	0.00827	721	0.07736	-8
-8	0.04364	722	0.06691	-8
723	0.05479	724	0.06366	-7
-7	0.00928	725	0.10878	-7
-8	0.00594	-7	0.00931	-8
726	0.08461	727	0.07677	-7
-8	0.02311	-7	0.00691	-8
-8	0.00585	728	0.08437	-8
729	0.13081	730	0.10079	-7
-7	0.02056	731	0.11138	-7
-8	0.02106	-7	0.02646	-8
-9	0.00663	-8	0.01536	-9
732	0.03754	733	0.0673	-8
-8	0.02222	734	0.05488	-8
-8	0.01077	735	0.05246	-8
-8	0.00417	736	0.04244	-8
737	0.02984	738	0.04564	-7
-8	0.00248	-7	0.00083	-8
-8	0.00574	739	0.05174	-8
740	0.13829	741	0.05825	-7
-7	0.01489	742	0.06587	-7
-7	0.01331	743	0.06809	-7
-8	0.00661	-7	0.01165	-8
744	0.03976	745	0.06649	-7
-7	0.03803	746	0.05809	-7
-7	0.01374	747	0.05285	-7
-7	0.01346	748	0.08664	-7
-7	0.01186	749	0.06661	-7
-7	0.0176	750	0.04446	-7
-7	0.01757	751	0.05174	-7
-8	0.05092	-7	0.01158	-8
-8	0.0159	752	0.05901	-8
753	0.02264	754	0.07848	-7
-7	0.01183	755	0.03566	-7
-7	0.00577	756	0.04433	-7
-7	0.00165	757	0.03407	-7
-7	0.00984	758	0.0485	-7
759	0.05451	760	0.03078	-6
-6	0.04353	761	0.06452	-6
-7	0.0166	-6	0.00421	-7
-7	0.005	762	0.0712	-7
763	0.07228	764	0.05461	-6
-6	0.01693	765	0.06307	-6
-7	0.0109	-6	0.02537	-7
766	0.03231	767	0.10187	-6
-6	0.00855	768	0.03803	-6
-7	0.00419	-6	0.04355	-7
-8	0.01913	-7	0.00418	-8
-8	0.01903	769	0.08152	-8
-9	0.01489	-8	0.03394	-9
-10	0.00333	-9	0.01256	-10
770	0.02344	771	0.07062	-9
-9	0.01932	772	0.04584	-9
773	0.07477	774	0.07294	-8
-9	0.00416	-8	0.02893	-9
775	0.09856	776	0.05773	-8
-8	0.01649	777	0.00323	-8
-9	0.00995	-8	0.00326	-9
-9	0.09574	778	0.04674	-9
779	0.04722	780	0.0452	-8
781	0.05484	782	0.06406	-7
